日期,开(亿元),高(亿元),低(亿元),收(亿元),量(亿),额(亿元),涨幅%,振幅%
20231017,71393.4,72001.0,70872.6,71062.4,621.71,6879.12,-0.45,1.58
20231018,70760.7,71567.6,70097.0,70161.3,646.73,7165.71,-1.27,2.07
20231023,68262.1,68874.2,66860.3,67303.9,646.53,6701.58,-4.07,2.87
20231024,67778.7,69805.0,67642.1,68847.9,696.59,7512.09,2.29,3.21
20231025,69499.5,71587.8,69469.2,70553.2,756.57,8213.15,2.48,3.08
20231026,70205.1,71776.3,70205.1,71321.4,711.87,7920.75,1.09,2.23
20231027,71032.7,73769.1,71032.7,73680.4,778.83,8987.22,3.31,3.84
20231030,73629.5,76695.1,73629.5,76680.1,827.29,9546.98,4.07,4.16
20231031,76681.6,77956.0,76469.0,76810.2,753.51,8516.51,0.17,1.94
20231101,76941.1,77974.7,76486.8,76548.6,671.48,7569.27,-0.34,1.94
20231102,76673.5,77290.2,75185.8,75221.4,656.94,7174.88,-1.73,2.75
20231103,75398.8,77279.3,75398.8,76172.8,660.46,7497.57,1.26,2.5
20231106,76890.2,79875.5,76890.2,79829.5,864.74,9853.89,4.8,3.92
20231107,79643.1,81348.5,79643.1,81072.8,796.42,9231.37,1.56,2.14
20231108,80929.6,82881.4,80929.6,82196.5,829.55,9590.87,1.39,2.41
20231109,82061.4,83273.5,81617.4,81735.2,761.44,8947.0,-0.56,2.01
20231110,81232.1,82384.4,80546.8,80588.4,661.16,7678.16,-1.4,2.25
20231113,81000.8,82360.9,80838.5,81086.6,696.28,8078.19,0.62,1.89
20231114,81031.8,82533.2,80994.1,81533.8,717.92,8219.95,0.55,1.9
20231115,82387.6,83430.7,82216.1,82423.5,758.57,9115.19,1.09,1.49
20231116,82029.1,83218.8,81091.2,81107.3,678.81,7880.57,-1.6,2.58
20231117,81049.8,81822.1,80641.9,80845.5,666.61,7664.07,-0.32,1.46
20231120,80996.9,82310.1,80996.9,81627.8,729.61,8516.89,0.97,1.62
20231121,81787.9,83164.1,81372.6,81612.8,841.47,9310.03,-0.02,2.19
20231122,81269.4,82219.8,80159.8,80171.9,754.0,8196.52,-1.77,2.52
20231123,80083.5,81312.6,80020.9,80142.3,709.4,7744.04,-0.04,1.61
20231124,80091.0,80522.3,78429.9,78485.9,721.01,7638.55,-2.07,2.61
20231127,78346.1,79286.2,78119.0,78154.7,709.41,7717.78,-0.42,1.49
20231128,77987.6,79302.1,77711.0,77947.6,635.93,7162.81,-0.26,2.04
20231129,77843.8,78738.2,76840.6,76878.5,647.98,7164.66,-1.37,2.43
20231130,76992.0,77803.5,75895.5,76387.4,649.36,7180.78,-0.64,2.48
20231201,76255.9,77205.4,76235.8,77008.8,687.49,7783.9,0.81,1.27
20231204,77234.7,78606.1,77078.8,77091.0,688.18,7915.57,0.11,1.98
20231205,77081.1,77474.6,75481.3,75498.8,681.62,7691.96,-2.07,2.59
20231206,75446.9,76939.0,75358.6,75748.5,680.53,7609.7,0.33,2.09
20231207,75624.0,76519.2,75624.0,75662.8,671.59,7554.72,-0.11,1.18
20231208,75697.2,77099.0,75697.2,76772.6,780.76,8673.71,1.47,1.85
20231211,76330.9,78439.8,76260.2,78439.8,760.61,8385.24,2.17,2.84
20231212,78442.9,79451.7,77949.9,78137.5,647.87,7301.08,-0.39,1.91
20231213,77921.1,78675.0,76730.8,76778.7,635.22,7150.65,-1.74,2.49
20231214,77227.9,77895.8,75521.5,75590.8,624.19,6891.76,-1.55,3.09
20231215,75880.8,76674.3,74568.3,74723.4,635.46,6883.38,-1.15,2.79
20231218,74437.8,75408.3,72998.5,73175.9,633.78,6503.21,-2.07,3.22
20231219,73070.2,73948.8,71698.0,72202.7,571.4,6020.7,-1.33,3.08
20231220,72307.6,72704.0,70268.5,70299.9,577.2,6234.49,-2.64,3.37
20231221,70007.5,71765.7,70007.5,70872.9,629.63,6852.42,0.82,2.5
20231222,70838.0,71334.6,69821.4,70106.6,677.88,7315.06,-1.08,2.14
20231225,70104.0,70845.6,69079.8,69133.2,529.78,5669.97,-1.39,2.52
20231226,69100.0,69265.8,67259.3,67349.3,529.85,5706.78,-2.58,2.9
20231227,67575.5,67958.0,67079.2,67123.2,563.66,5955.75,-0.34,1.3
20231228,66961.6,70154.2,66961.6,69908.2,731.83,8262.3,4.15,4.76
20231229,69988.5,72023.3,69988.5,71535.7,667.25,7642.31,2.33,2.91
20240102,71811.0,72985.8,71616.2,71649.2,674.53,7362.74,0.16,1.91
20240103,71647.2,72336.0,70939.6,71196.9,637.5,6869.86,-0.63,1.95
20240104,71043.8,71469.6,70082.0,70221.3,582.77,6304.56,-1.37,1.95
20240105,70035.5,71017.1,68757.3,69172.4,652.7,6906.89,-1.49,3.22
20240108,68974.4,69624.8,67740.0,67754.1,594.96,6156.77,-2.05,2.72
20240109,68012.4,69379.6,67523.2,67799.0,598.07,6293.15,0.07,2.74
20240110,67396.8,68962.1,66776.4,66776.4,571.74,6055.41,-1.51,3.22
20240111,66660.9,68505.1,66660.9,68092.1,632.98,6673.3,1.97,2.76
20240112,67989.1,69210.9,67219.3,67258.4,620.44,6345.7,-1.22,2.92
20240115,66913.0,68407.1,66559.8,66609.0,553.83,5695.34,-0.97,2.75
20240116,66537.4,67354.1,65812.6,66639.6,640.03,6428.18,0.05,2.31
20240117,66374.1,66811.6,64687.5,64699.4,584.67,5998.23,-2.91,3.19
20240118,64455.0,66937.2,64396.6,66937.2,816.08,8133.74,3.46,3.93
20240119,66810.5,68031.3,66020.4,66031.6,587.59,6262.7,-1.35,3.0
20240122,65880.1,66247.1,63577.0,64293.4,752.47,7438.63,-2.63,4.04
20240123,64128.8,66170.9,63675.2,65372.8,670.35,6577.05,1.68,3.88
20240124,65864.6,67070.1,64529.6,67070.1,759.59,7196.9,2.6,3.89
20240125,66887.5,70694.1,66881.9,70694.1,856.85,8393.29,5.4,5.68
20240126,70538.4,72410.9,70538.4,71081.5,816.4,7837.33,0.55,2.65
20240129,71186.1,71784.1,69895.8,69898.2,786.02,7572.48,-1.66,2.66
20240130,69239.3,70599.3,67713.4,67816.6,658.48,6216.29,-2.98,4.13
20240131,67440.1,68432.0,66162.8,66365.1,788.96,7111.55,-2.14,3.35
20240201,66075.6,68706.4,65735.7,66415.3,731.89,6568.48,0.08,4.48
20240202,66677.8,67324.6,63455.8,65719.5,873.18,7549.41,-1.05,5.83
20240205,64818.8,66809.3,63025.2,64839.1,987.41,8181.89,-1.34,5.76
20240206,63595.2,70586.4,63353.1,69984.9,1066.74,8658.37,7.94,11.16
20240207,70044.5,73872.2,69712.3,73418.9,1132.37,9494.17,4.91,5.94
20240208,73749.0,78483.3,73749.0,78236.6,1125.66,9447.61,6.56,6.45
20240219,79523.3,82076.0,79335.5,81443.3,988.31,8883.5,4.1,3.5
20240220,80959.6,82515.9,80575.0,81666.1,771.71,7377.89,0.27,2.38
20240221,80636.8,85216.5,80636.8,83433.3,964.84,9228.82,2.16,5.61
20240222,83521.1,85454.5,83521.1,84449.9,793.27,7724.19,1.22,2.32
20240223,84973.4,86250.0,84672.2,85917.9,878.31,8641.28,1.74,1.87
20240226,86050.1,87992.7,86050.1,86807.2,940.36,9189.67,1.04,2.26
20240227,86315.8,89416.0,86227.2,89416.0,881.58,9183.58,3.01,3.67
20240228,89644.1,92340.6,88263.3,88280.9,1276.61,12641.38,-1.27,4.56
20240229,87753.3,92302.7,87753.3,91997.1,948.4,9760.74,4.21,5.15
20240301,92280.1,94424.2,92280.1,93492.0,894.32,9825.31,1.62,2.33
20240304,93898.9,95527.5,93696.6,94410.5,894.19,10060.27,0.98,1.96
20240305,93470.2,95300.1,93338.4,93786.7,871.69,9971.56,-0.66,2.08
20240306,93331.8,95128.0,93187.5,93285.1,786.93,8727.37,-0.53,2.07
20240307,93644.7,94725.1,91592.5,91595.1,866.46,9209.08,-1.81,3.36
20240308,92156.9,92915.4,91386.2,91711.3,734.21,8025.35,0.13,1.67
20240311,91595.6,93444.6,91595.6,93444.6,831.11,9402.47,1.89,2.02
20240312,93696.1,95471.3,93686.3,94777.9,958.64,10782.43,1.43,1.91
20240313,94786.5,96085.7,94540.3,94829.5,871.35,9907.16,0.05,1.63
20240314,94832.7,96139.2,93264.7,93917.8,851.0,9420.97,-0.96,3.03
20240315,93794.8,94515.9,93159.8,94197.6,816.48,8862.72,0.3,1.44
20240318,94772.5,96998.6,94772.5,96731.6,944.85,10645.21,2.69,2.36
20240319,96367.0,98332.1,96070.7,96101.6,896.66,10092.24,-0.65,2.34
20240320,96017.9,97402.3,96017.9,96287.8,839.32,9344.63,0.19,1.44
20240321,96744.4,97936.0,96019.6,96108.6,902.38,9932.6,-0.19,1.99
20240322,95859.2,96420.3,95206.0,95234.0,937.33,10271.03,-0.91,1.26
20240325,95182.5,96346.0,92981.0,93009.2,893.57,9764.38,-2.34,3.53
20240326,93241.2,93938.7,91518.5,92065.5,812.17,8981.18,-1.01,2.6
20240327,91780.0,91933.5,88323.1,88350.4,792.85,8374.19,-4.04,3.92
20240328,88453.3,91476.3,88453.3,89862.1,814.59,8758.32,1.71,3.42
20240329,89814.1,90869.9,89246.4,89556.9,768.37,8092.54,-0.34,1.81
20240401,89578.4,92733.2,89578.4,91558.9,873.06,9420.88,2.24,3.52
20240402,91562.1,92278.8,90140.2,90621.4,880.1,9159.22,-1.02,2.34
20240403,90383.7,91000.6,89298.8,89369.0,839.04,8658.25,-1.38,1.88
20240408,89225.2,90717.9,87981.6,88003.0,865.8,8829.42,-1.53,3.06
20240409,87957.3,88984.9,87452.3,87609.5,730.72,7521.95,-0.45,1.74
20240410,87318.1,87766.4,85180.7,85337.5,776.05,7842.64,-2.59,2.95
20240411,85335.7,86669.5,84684.4,84768.5,743.02,7642.12,-0.67,2.33
20240412,84887.8,85740.3,83472.5,83655.6,734.54,7646.56,-1.31,2.68
20240415,83576.3,85721.2,82899.8,84031.4,984.39,9399.77,0.45,3.37
20240416,83269.4,83532.3,81243.8,81329.0,961.03,8936.98,-3.22,2.72
20240417,82394.1,85535.4,82394.1,85249.7,901.93,8640.9,4.82,3.86
20240418,84794.6,87514.7,84786.5,85728.0,880.51,8959.6,0.56,3.2
20240419,85216.1,86840.8,84686.8,84913.5,798.24,8137.95,-0.95,2.51
20240422,84449.0,86476.2,83786.8,83806.1,757.69,7773.94,-1.3,3.17
20240423,83964.3,84651.9,82761.1,82804.3,706.24,7336.91,-1.2,2.26
20240424,83079.0,84519.7,83019.9,83576.4,708.23,7484.86,0.93,1.81
20240425,83196.1,84928.8,82834.8,82886.3,697.32,7280.1,-0.83,2.51
20240426,83299.5,86348.9,83299.5,86346.8,959.05,10198.31,4.17,3.68
20240429,86635.9,90867.5,86635.9,90655.9,1063.73,11350.39,4.99,4.9
20240430,90817.0,92310.7,90580.4,90648.3,944.88,9694.15,-0.01,1.91
20240506,92256.3,94440.6,92256.3,93664.0,955.65,10381.69,3.33,2.41
20240507,93744.4,95232.5,93608.5,93778.9,857.15,9104.52,0.12,1.73
20240508,93181.0,94158.9,91621.1,91666.2,779.72,8126.02,-2.25,2.71
20240509,91652.7,93494.9,91652.7,92391.0,794.71,8413.19,0.79,2.01
20240510,92510.0,93034.1,91427.8,91485.1,838.13,8576.91,-0.98,1.74
20240513,90814.1,92443.1,90440.2,90626.8,827.1,8555.25,-0.94,2.19
20240514,90970.6,91821.4,89917.2,90020.0,757.13,7791.0,-0.67,2.1
20240515,89791.4,90706.4,87760.7,87858.2,726.25,7214.22,-2.4,3.27
20240516,88090.4,89291.6,87305.5,87574.1,811.81,8042.62,-0.32,2.26
20240517,87557.3,88876.5,87365.4,88490.6,851.86,8416.91,1.05,1.73
20240520,88733.0,90938.8,88733.0,89766.7,933.93,9409.91,1.44,2.49
20240521,89302.7,90173.6,87838.0,87949.6,765.54,7552.95,-2.02,2.6
20240522,87924.0,88841.2,87369.6,87450.6,775.14,7839.64,-0.57,1.67
20240523,87063.4,87557.5,85187.3,85331.9,805.34,8002.31,-2.42,2.71
20240524,85107.1,86238.1,83186.1,83240.4,703.81,7156.1,-2.45,3.58
20240527,83680.0,84193.9,82897.5,83414.6,713.7,7219.07,0.21,1.56
20240528,83103.6,84327.2,81591.9,81624.9,701.45,6953.03,-2.15,3.28
20240529,81797.2,83005.6,80565.8,80705.8,675.85,6681.0,-1.13,2.99
20240530,80280.6,81424.3,79111.4,79267.9,681.63,6782.37,-1.78,2.87
20240531,79495.4,80556.3,78399.3,78577.5,655.02,6684.52,-0.87,2.72
20240603,78534.0,79983.6,77854.8,78343.7,780.34,7695.17,-0.3,2.71
20240604,78001.8,78949.8,77668.1,78225.6,705.49,6973.28,-0.15,1.64
20240605,77898.2,78937.6,76313.0,76335.4,665.97,6429.03,-2.42,3.36
20240606,76539.6,77365.1,75312.6,75518.5,843.86,7897.43,-1.07,2.69
20240607,76222.5,77072.2,75256.8,75512.0,691.22,6715.07,-0.01,2.4
20240611,75056.3,76262.0,75056.3,75460.7,644.15,6473.94,-0.07,1.6
20240612,75423.2,76771.8,75407.7,75448.6,618.6,6379.1,-0.02,1.81
20240613,75448.6,76558.0,74841.8,74977.8,648.18,6824.0,-0.62,2.27
20240614,74767.5,76022.5,74536.9,75981.6,712.0,7700.87,1.34,1.98
20240617,75638.2,77315.5,75638.2,75935.2,631.61,6892.38,-0.06,2.21
20240618,75952.9,77494.1,75952.9,76293.4,640.06,6815.24,0.47,2.03
20240619,76393.1,76874.3,75046.5,75063.5,604.68,6485.61,-1.61,2.4
20240620,74901.9,75565.7,73462.2,73486.5,654.32,6509.19,-2.1,2.8
20240621,73154.7,74374.5,72297.3,72395.7,558.69,5638.88,-1.48,2.83
20240624,71887.8,72553.7,70335.5,70456.0,650.63,6349.89,-2.68,3.06
20240625,70468.6,71312.7,69015.8,69361.0,600.53,5957.19,-1.55,3.26
20240626,69300.0,70295.1,68965.1,70289.7,634.3,5961.98,1.34,1.92
20240627,69861.2,70538.5,68397.0,68427.8,604.83,5840.1,-2.65,3.05
20240628,68293.7,70357.1,68293.7,69040.1,667.53,6558.87,0.89,3.02
20240701,69224.6,69876.6,69219.7,69501.9,628.92,6125.01,0.67,0.95
20240702,69461.8,70530.8,68584.2,68742.2,637.15,6051.34,-1.09,2.8
20240703,68690.5,69114.0,67372.6,67409.7,575.16,5400.28,-1.94,2.53
20240704,67614.0,68074.1,65614.9,65627.6,612.34,5466.81,-2.64,3.65
20240705,65502.0,66022.6,65082.3,65399.3,574.74,5365.33,-0.35,1.43
20240708,65399.3,65669.6,63703.9,63902.3,593.09,5426.71,-2.29,3.01
20240709,63838.7,66082.3,63767.3,66003.1,692.91,6749.95,3.29,3.62
20240710,65657.2,67429.8,65657.2,65872.8,641.86,6354.47,-0.2,2.69
20240711,66861.8,68738.3,66745.2,68225.8,734.11,7354.88,3.57,3.03
20240712,67952.1,69186.1,67933.3,68024.7,655.57,6446.68,-0.29,1.84
20240715,67773.5,68606.3,66786.7,66919.5,586.46,5607.14,-1.62,2.67
20240716,66724.4,67597.7,66724.4,67178.1,569.33,5912.18,0.39,1.31
20240717,67101.7,67613.3,66425.5,66432.5,605.2,6288.16,-1.11,1.77
20240718,65740.1,67156.6,65740.1,66748.5,601.29,6199.95,0.48,2.13
20240719,66274.8,67910.7,66274.8,66970.3,578.43,6116.66,0.33,2.45
20240722,67090.3,68251.4,66898.3,67082.6,578.86,6042.27,0.17,2.02
20240723,66993.1,67374.2,65359.3,65394.2,631.63,6136.0,-2.52,3.0
20240724,65256.7,66039.4,64228.9,64391.8,633.95,5838.53,-1.53,2.77
20240725,63930.7,65272.8,63762.4,63835.6,570.01,5511.49,-0.86,2.35
20240726,63836.0,65360.9,63836.0,64374.6,593.6,5698.43,0.84,2.39
20240729,64442.3,65264.6,63933.3,63958.6,567.9,5509.8,-0.65,2.07
20240730,63641.0,64753.2,63426.9,63601.8,590.95,5644.92,-0.56,2.07
20240731,63501.7,67631.3,63501.7,67631.3,881.01,8470.32,6.34,6.49
20240801,67939.2,69272.9,67939.2,68214.8,756.19,7316.82,0.86,1.97
20240802,67613.2,69075.2,67151.1,67267.9,714.17,6766.76,-1.39,2.82
20240805,66702.1,68458.3,66338.7,66354.6,793.58,7401.59,-1.36,3.15
20240806,67431.7,67997.4,66274.6,66874.6,682.57,6152.03,0.78,2.6
20240807,66684.9,67685.8,66043.2,66074.1,605.12,5578.7,-1.2,2.46
20240808,65770.8,66904.3,65202.7,65247.7,664.45,5838.15,-1.25,2.58
20240809,65802.2,66288.7,64066.0,64066.0,641.98,5284.42,-1.81,3.41
20240812,64049.6,64565.5,62322.4,62504.6,570.25,4658.09,-2.44,3.5
20240813,62566.3,63198.2,61135.7,61670.0,529.85,4506.87,-1.34,3.3
20240814,61653.8,61960.7,60107.2,60109.7,518.19,4496.96,-2.53,3.01
20240815,60056.5,61921.9,59915.8,60513.1,659.74,5570.39,0.67,3.34
20240816,60629.5,61451.7,59976.4,60062.4,647.4,5583.81,-0.74,2.44
20240819,60010.2,61375.6,59644.5,59706.1,622.39,5381.42,-0.59,2.88
20240820,59719.2,59957.9,58380.0,58536.9,635.24,5272.0,-1.96,2.64
20240821,58260.0,59099.4,57618.4,57685.0,562.45,4811.22,-1.46,2.53
20240822,57731.5,58125.0,56550.0,56672.1,594.89,5190.55,-1.76,2.73
20240823,56535.4,57221.7,56128.2,56151.4,558.43,4798.71,-0.92,1.93
20240826,56390.0,57374.7,56075.7,56162.7,557.4,4971.01,0.02,2.31
20240827,55868.2,56360.1,54906.5,55041.3,555.52,4842.22,-2.0,2.59
20240828,54845.6,55829.1,54508.5,54586.9,546.28,4706.81,-0.83,2.4
20240829,54278.4,56123.0,54278.4,55694.1,640.03,5743.18,2.03,3.38
20240830,55836.5,59736.8,55836.5,59490.7,898.58,8279.95,6.82,7.0
20240902,59440.1,60529.3,59226.9,59260.4,756.17,6644.75,-0.39,2.19
20240903,59241.7,60768.6,59241.7,59681.9,632.54,5479.03,0.71,2.58
20240904,59389.6,60423.8,58843.9,58926.1,607.51,5308.09,-1.27,2.65
20240905,59077.6,60152.8,58711.3,58799.7,577.92,5049.83,-0.21,2.45
20240906,58802.4,59506.9,57546.1,57579.0,604.8,5136.04,-2.08,3.33
20240909,57347.7,58378.7,56656.2,56817.8,581.44,4924.55,-1.32,2.99
20240910,56811.3,57123.7,56248.6,56710.2,598.06,5004.99,-0.19,1.54
20240911,56402.6,57306.7,55918.8,56087.1,541.08,4713.69,-1.1,2.45
20240912,56331.1,57164.3,55485.7,55508.6,565.17,4877.93,-1.03,2.99
20240913,55508.3,56286.9,54691.4,54743.8,586.75,4923.16,-1.38,2.87
20240918,54755.5,55231.3,54050.7,54247.6,569.18,4514.26,-0.91,2.16
20240919,54255.3,56789.2,54255.3,55867.1,715.19,5959.26,2.99,4.67
20240920,55841.0,56599.5,55561.8,56057.1,657.04,5473.46,0.34,1.86
20240923,56018.3,57290.7,55983.3,56108.0,611.57,5234.21,0.09,2.33
20240924,56604.8,61644.1,56604.8,61644.1,1043.77,9235.32,9.87,8.98
20240925,62196.8,67172.3,62196.8,66632.4,1261.52,11046.54,8.09,8.07
20240926,66479.8,73206.0,66479.8,73206.0,1258.96,11082.6,9.87,10.09
20240927,75077.3,82601.9,75077.3,82601.9,1419.66,13952.53,12.83,10.28
20240930,87276.5,105609.2,87276.5,105609.2,2363.77,24294.11,27.85,22.19
20241008,119150.3,132256.91,118610.1,132256.91,2816.49,31973.62,25.23,12.92
20241009,127424.2,140071.41,125674.3,133169.7,2190.97,26618.95,0.69,10.89
20241010,135332.11,141295.41,132716.91,136360.7,1747.73,19718.4,2.4,6.44
20241011,134701.61,136193.91,130079.6,131699.8,1334.78,14507.6,-3.42,4.48
20241014,132799.5,137509.61,132041.2,136502.41,1362.31,15164.59,3.65,4.15
20241015,134694.7,140110.2,133625.2,133626.91,1332.87,15228.6,-2.11,4.75
20241016,131857.5,135883.3,131201.11,131918.7,1190.71,12954.7,-1.28,3.5
20241017,133425.7,135476.91,130336.4,130428.1,1258.63,13979.96,-1.13,3.9
20241018,130348.5,141578.41,130146.5,139167.41,1595.96,19238.3,6.7,8.76
20241021,140184.91,146970.91,140121.11,144396.7,1573.75,19651.74,3.76,4.92
20241022,143993.2,147690.3,143993.2,145463.91,1455.63,17545.74,0.74,2.56
20241023,145424.7,149137.2,144766.0,146161.7,1526.77,17853.59,0.48,3.01
20241024,145714.7,147095.8,142973.7,143162.11,1236.15,14113.52,-2.05,2.82
20241025,143997.11,147893.8,143866.0,145305.91,1419.67,16401.12,1.5,2.81
20241028,145710.7,149562.11,145648.11,148145.2,1592.45,17468.77,1.95,2.69
20241029,149048.2,152171.5,147558.61,147626.41,1715.59,19250.02,-0.35,3.11
20241030,147011.3,150516.7,147011.3,148013.5,1563.53,17268.62,0.26,2.37
20241104,149339.91,153579.2,149339.91,151049.2,1461.16,15981.16,2.05,2.86
20241105,151102.5,159146.0,151076.5,158826.0,1852.68,21521.47,5.15,5.34
20241106,159836.5,165100.91,159836.5,162712.8,2061.25,23994.09,2.45,3.31
20241107,160920.41,169428.41,160920.41,169428.41,2136.86,23598.8,4.13,5.23
20241108,172197.5,176576.5,171741.5,172519.5,2159.2,24860.64,1.82,2.85
20241111,171857.41,178330.5,171857.41,177874.11,1873.5,22852.27,3.1,3.75
20241112,178237.0,181610.3,175508.8,177343.5,1895.86,23459.23,-0.3,3.43
20241113,177328.8,179150.7,174770.0,175899.0,1539.57,18520.85,-0.81,2.47
20241114,175716.8,176694.5,168059.11,168309.3,1429.51,16968.04,-4.31,4.91
20241115,168270.3,170430.7,162011.91,162051.61,1433.58,16934.11,-3.72,5.0
20241118,163496.0,164884.41,156269.3,157165.91,1578.75,16409.83,-3.01,5.32
20241119,157496.8,159695.0,153311.61,157935.61,1363.0,14522.99,0.49,4.06
20241120,157209.61,160375.41,157209.61,157938.3,1346.6,14995.96,0.0,2.0
20241121,157488.41,159568.11,154849.61,155565.2,1314.76,14944.92,-1.5,2.99
20241122,155109.0,156811.41,149106.8,149170.11,1519.66,16666.91,-4.11,4.95
20241125,150115.5,150684.11,145005.91,147162.0,1279.52,13914.38,-1.35,3.81
20241126,146566.5,148822.41,142089.5,142163.41,1158.94,12268.11,-3.4,4.58
20241127,142057.61,143796.7,140367.5,143200.3,1276.55,13576.11,0.73,2.41
20241128,143318.61,145241.3,140482.8,140673.11,1333.73,13909.77,-1.76,3.32
20241129,140639.3,145092.3,140398.7,142783.41,1437.87,15890.04,1.5,3.34
20241202,142989.0,147605.91,142989.0,145709.2,1568.5,16666.14,2.05,3.23
20241203,145932.61,147401.5,144438.7,144954.11,1568.89,16110.44,-0.52,2.03
20241204,144943.61,146181.41,141577.91,142268.7,1517.01,15520.54,-1.85,3.18
20241205,141775.7,144542.3,141509.5,141868.0,1357.25,13982.17,-0.28,2.13
20241206,142097.61,145423.11,142097.61,143317.61,1689.56,16712.67,1.02,2.34
20241209,143310.7,145567.2,141568.8,141818.5,1617.27,15306.79,-1.05,2.79
20241210,147003.11,149857.3,145480.2,145857.91,1923.43,20558.13,2.85,3.09
20241211,145312.3,148440.41,145312.3,146748.41,1655.54,16512.28,0.61,2.14
20241212,146737.7,149118.5,146737.7,148199.0,1705.04,17461.98,0.99,1.62
20241213,146944.7,149205.2,146723.8,147010.5,1808.56,19188.04,-0.8,1.67
20241216,147302.5,148476.5,144051.3,144681.8,1516.56,15892.1,-1.58,3.01
20241217,144256.5,145281.0,139376.41,139505.5,1398.83,14210.41,-3.58,4.08
20241218,139520.7,141243.2,137756.3,138170.61,1226.16,12642.52,-0.96,2.5
20241219,136580.91,138799.2,136580.91,136743.11,1245.66,13378.49,-1.03,1.61
20241220,136453.8,139120.8,136398.3,136637.61,1186.12,13687.98,-0.08,1.99
20241223,136574.8,137540.11,132086.3,132127.11,1316.54,13971.74,-3.3,3.99
20241224,132886.91,134145.11,130642.3,131643.0,1108.66,12033.31,-0.37,2.65
20241225,131452.91,131667.7,127742.2,128136.4,1111.56,11758.93,-2.66,2.98
20241226,128003.8,130347.1,127775.3,127977.6,987.93,11572.17,-0.12,2.01
20241227,128048.9,130530.0,127331.2,127434.2,1150.0,13111.81,-0.42,2.5
20241230,127435.5,129072.0,125361.4,125551.0,1038.46,11758.65,-1.48,2.91
20241231,125712.1,126018.2,121367.5,121405.9,1121.09,12468.17,-3.3,3.7
20250102,121246.4,122712.8,117546.9,118723.8,1213.66,12958.43,-2.21,4.26
20250103,119194.2,119681.2,114169.7,114395.9,1175.84,11819.73,-3.65,4.64
20250106,114169.7,116288.9,111313.6,112041.5,994.07,9825.49,-2.06,4.35
20250107,112150.8,113921.8,111270.3,112919.9,975.23,9919.96,0.78,2.37
20250108,112072.6,113621.9,109918.6,112561.1,1129.0,11447.19,-0.32,3.28
20250109,112264.9,114320.0,111432.5,111432.5,964.82,10276.65,-1.0,2.57
20250110,111318.5,112715.6,107812.7,107813.6,994.2,10507.47,-3.25,4.4
20250113,106390.9,109204.4,105256.0,105852.2,855.38,8850.4,-1.82,3.66
20250114,106520.2,111580.5,106191.9,111580.5,1129.97,12402.63,5.41,5.09
20250115,111334.0,113174.9,109966.4,110204.2,1006.02,10947.83,-1.23,2.88
20250116,111055.7,113638.6,110252.2,110469.8,1083.76,11662.73,0.24,3.07
20250117,109906.9,111472.6,109515.4,109633.4,933.8,10332.91,-0.76,1.77
20250120,110761.3,112896.2,109507.9,109932.8,966.01,10904.63,0.27,3.09
20250121,110596.0,111228.3,109488.6,110001.9,955.64,10993.54,0.06,1.58
20250122,109356.7,110668.7,107872.8,108216.9,874.06,10416.96,-1.62,2.54
20250123,108367.2,112579.7,108367.2,108390.3,1077.75,12462.91,0.16,3.89
20250124,108234.9,110702.4,108234.9,109924.7,961.42,11221.37,1.42,2.28
20250127,110298.6,111312.8,107063.5,107063.5,895.18,10235.26,-2.6,3.87
20250205,108270.8,110094.7,108211.9,108426.5,957.59,11589.3,1.27,1.76
20250206,108167.4,113249.3,108167.4,113249.3,1134.26,13885.48,4.45,4.69
20250207,113409.7,119626.5,113409.7,119402.5,1443.59,17914.09,5.43,5.49
20250210,120073.1,123248.3,119972.7,123248.3,1321.42,15746.4,3.22,2.74
20250211,123183.7,125351.7,122996.6,123740.9,1243.66,14969.63,0.4,1.91
20250212,123426.1,126761.1,123426.1,126761.1,1237.5,15334.38,2.44,2.7
20250213,126657.6,128914.2,126657.6,127117.2,1370.18,16746.84,0.28,1.78
20250214,127212.1,129482.9,127212.1,128676.8,1280.58,15732.67,1.23,1.79
20250217,129886.7,133417.11,129873.0,132186.41,1415.0,17858.3,2.73,2.75
20250218,131659.5,133437.0,129451.2,130077.3,1365.59,16563.54,-1.6,3.02
20250219,130198.4,134103.91,130198.4,133697.0,1211.14,15636.88,2.78,3.0
20250220,134298.91,136947.41,134298.91,135330.3,1246.29,16078.91,1.22,1.98
20250221,136189.3,141436.91,136189.3,141183.2,1462.96,19778.67,4.32,3.88
20250224,141048.2,145256.0,140867.8,143052.0,1432.56,18905.19,1.32,3.11
20250225,140524.5,144885.8,140524.5,142605.8,1295.63,17149.84,-0.31,3.05
20250226,143292.5,146011.2,142993.5,145079.7,1347.36,17446.15,1.73,2.12
20250227,145084.2,146914.61,143614.2,145414.0,1469.74,20042.43,0.23,2.27
20250228,144389.61,145185.3,139826.61,140370.7,1393.1,18666.43,-3.47,3.69
20250303,141296.3,144425.11,138658.7,139580.3,1226.86,16244.3,-0.56,4.11
20250304,138223.8,141015.8,138223.8,139091.5,1064.48,14353.49,-0.35,2.0
20250305,139290.0,140621.2,138271.61,138593.41,1128.75,14936.03,-0.36,1.69
20250306,139178.11,143704.5,139178.11,142652.91,1359.84,19061.52,2.93,3.27
20250307,142008.7,144802.5,140906.11,141813.11,1337.4,18179.66,-0.59,2.73
